2015,0
2015,0
2015,0
2015,0
2015,0
2015,3.45
2015,45.23
2015,110.06
2015,187.07
2015,367.69
2015,523.87
2015,531.19
2015,574.65
2015,554.69
2015,474.11
2015,401.88
2015,308.75
2015,182.92
2015,22.27
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,2.66
2015,44.03
2015,144.27
2015,233.32
2015,333.92
2015,299.29
2015,542.81
2015,439.48
2015,429.36
2015,389.88
2015,331.98
2015,225.17
2015,114.03
2015,19.59
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,1.82
2015,44.15
2015,123.06
2015,137.67
2015,249.77
2015,330.73
2015,412.81
2015,475.32
2015,478.79
2015,445.92
2015,457.64
2015,379.74
2015,279.77
2015,26.41
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,1.57
2015,48.77
2015,129.75
2015,138.57
2015,282.85
2015,319.27
2015,258.3
2015,470.65
2015,437.59
2015,496.47
2015,434.72
2015,331.22
2015,203.26
2015,27.55
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,3.63
2015,47.2
2015,95.66
2015,104.43
2015,215.59
2015,303.84
2015,354.52
2015,249.6
2015,232.56
2015,250.41
2015,234.39
2015,192.52
2015,115.61
2015,18.79
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,5.84
2015,35.97
2015,85.85
2015,107.19
2015,127.54
2015,144.41
2015,183.55
2015,161.57
2015,180.43
2015,139.53
2015,125.28
2015,92.93
2015,61.55
2015,17.14
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,8.2
2015,32.75
2015,80.88
2015,109.3
2015,140.41
2015,157.37
2015,204.21
2015,161.12
2015,148.95
2015,131.04
2015,102.05
2015,76.59
2015,51.53
2015,17.15
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,10.73
2015,28.42
2015,38.97
2015,56.77
2015,78.18
2015,74.1
2015,84.77
2015,113.19
2015,185.59
2015,134.14
2015,161.49
2015,112.4
2015,74.12
2015,17.41
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,13.45
2015,32.09
2015,76.44
2015,126.59
2015,164.27
2015,174.91
2015,169.8
2015,227.16
2015,210.85
2015,242.96
2015,195.78
2015,155.77
2015,93.38
2015,17.7
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,16.36
2015,31.16
2015,70.02
2015,136.37
2015,221.13
2015,233.15
2015,235.49
2015,285.98
2015,246.88
2015,205.12
2015,184.92
2015,141.52
2015,89.8
2015,17.98
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,19.48
2015,29.48
2015,48.87
2015,70.24
2015,182.08
2015,204.89
2015,157.22
2015,138.9
2015,146.18
2015,203.41
2015,182.24
2015,112.29
2015,68.16
2015,17.58
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,22.83
2015,30.66
2015,71.3
2015,128.48
2015,190.1
2015,163.41
2015,198.3
2015,195.85
2015,185.48
2015,203.27
2015,268.22
2015,227.13
2015,130.45
2015,19.82
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,26.43
2015,35.3
2015,117.44
2015,217.38
2015,286.45
2015,282.14
2015,193.25
2015,269.1
2015,173.52
2015,314.85
2015,279.73
2015,208.3
2015,113.95
2015,19.22
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,30.3
2015,45.03
2015,166.34
2015,266.01
2015,285.59
2015,227.06
2015,326.55
2015,363.42
2015,297.04
2015,309.27
2015,318.13
2015,234.83
2015,138.55
2015,21.52
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,50.62
2015,190.53
2015,290.09
2015,296.62
2015,288.91
2015,294.2
2015,208.73
2015,253.05
2015,281.08
2015,287.66
2015,217.92
2015,146.53
2015,21.92
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,54.11
2015,170.22
2015,244.55
2015,184.1
2015,168.42
2015,297.23
2015,250.95
2015,226.5
2015,138.05
2015,98.24
2015,96.48
2015,97.58
2015,19.17
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,33.34
2015,76.97
2015,142.55
2015,245.59
2015,217.79
2015,202.91
2015,213.08
2015,246.02
2015,179.74
2015,164.34
2015,137.93
2015,98.1
