2015,0
2015,0
2015,0
2015,0
2015,0
2015,15.35
2015,45.34
2015,72.85
2015,141.29
2015,200.49
2015,334.56
2015,348.86
2015,435.78
2015,360.95
2015,309.52
2015,328.2
2015,274
2015,138.39
2015,20.74
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,13.55
2015,43.89
2015,85.86
2015,127.03
2015,239.3
2015,245.27
2015,368.23
2015,369.77
2015,304.28
2015,340.29
2015,255.16
2015,161.76
2015,81.45
2015,19.15
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,12.77
2015,38.07
2015,62.87
2015,100.3
2015,148.06
2015,209.88
2015,331.84
2015,517.66
2015,567.98
2015,413.62
2015,439.62
2015,295.77
2015,176.19
2015,22.94
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,12.33
2015,52.02
2015,78.85
2015,153.91
2015,238.62
2015,328.32
2015,248.62
2015,520.96
2015,413.18
2015,556.97
2015,472.45
2015,336.61
2015,194.52
2015,26.48
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,11.85
2015,32.53
2015,51.45
2015,88.39
2015,139.45
2015,185.2
2015,324.64
2015,316.53
2015,309.31
2015,325.77
2015,349.53
2015,287.19
2015,158.2
2015,22.65
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,11.34
2015,35.8
2015,53.93
2015,80.32
2015,109.17
2015,123.67
2015,150.54
2015,156.4
2015,163.45
2015,115.6
2015,119.88
2015,98.96
2015,87.53
2015,19.59
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,10.8
2015,39.91
2015,66.32
2015,98.03
2015,114.49
2015,143.26
2015,171.32
2015,124.52
2015,123.56
2015,126.95
2015,115.32
2015,81.27
2015,62.8
2015,19.37
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,10.23
2015,32.79
2015,49.13
2015,78.08
2015,93.74
2015,112.09
2015,143.15
2015,146.18
2015,199.91
2015,247.12
2015,281.93
2015,194.3
2015,108.83
2015,19.15
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,9.62
2015,37.59
2015,63.61
2015,98.55
2015,99.55
2015,127.98
2015,145.05
2015,183
2015,213.41
2015,237.83
2015,196.91
2015,180.88
2015,93.12
2015,19.98
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,8.98
2015,35.75
2015,63.24
2015,107.29
2015,172.55
2015,177.41
2015,186.69
2015,233.27
2015,229.1
2015,187.71
2015,172.94
2015,151.48
2015,102.06
2015,20.06
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,8.3
2015,34.28
2015,59.62
2015,98.95
2015,88.88
2015,125.04
2015,169.91
2015,223.12
2015,213.39
2015,182.05
2015,223.32
2015,180.96
2015,94.43
2015,19.9
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,7.58
2015,56.75
2015,131.18
2015,136.21
2015,147.12
2015,187.48
2015,309.39
2015,392.48
2015,275.84
2015,348.49
2015,240.02
2015,149.9
2015,99.75
2015,21.05
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,6.81
2015,41.62
2015,88.73
2015,172.21
2015,227.9
2015,240.42
2015,218.52
2015,300.63
2015,208.59
2015,307.27
2015,262.63
2015,184.91
2015,94.98
2015,20.15
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,5.99
2015,42.63
2015,134.28
2015,285.02
2015,308.97
2015,207.89
2015,306.27
2015,440.91
2015,415.41
2015,447.65
2015,437.97
2015,312.4
2015,174.45
2015,24.76
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,5.12
2015,51.98
2015,152.54
2015,177.55
2015,228.45
2015,190.05
2015,245.12
2015,171.61
2015,315.42
2015,325.81
2015,278.13
2015,202.43
2015,114.59
2015,20.91
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,4.21
2015,49.03
2015,116.46
2015,151.66
2015,137.66
2015,157.87
2015,252.44
2015,311.5
2015,277.78
2015,298.19
2015,222.3
2015,202.85
2015,132.2
2015,21.45
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,0
2015,3.23
2015,39.24
2015,84.01
2015,124.2
2015,157.32
2015,231.77
2015,210.45
2015,286.59
2015,233.98
2015,171.61
2015,203.57
2015,178.11
2015,94.8
